mtime,AG,AJ,AY,BQ,CF,DU,DZ,ER,ET,FQ,FS,FU,FZ,GN,GU,HJ,HT,IJ,IZ,JK,JO,JU,JY,LM,LO,LX,MP,N,NV,NW,PQ,PS,Q,TW,VX
2021-11-02T06:20,4311672,7408303,7012156,7602853,8679428,6729254,6145200,8358919,7336261,7122272,7023477,7954239,6788171,6158511,5686464,8330187,7996242,7559516,7924805,5912563,7456608,7217458,6222711,6588390,6612382,7864869,7285229,6318287,7372109,6032229,8047865,6626225,7164325,7230090,7007233
2021-11-02T06:25,9311548,7304705,8232325,7991511,7254637,6323759,8156419,8126172,6524829,5567683,8120957,6766095,6475266,7297742,7056016,8164086,7500626,6028959,6826079,9952578,7817172,7313432,6530984,8124372,9884958,7857274,7313975,7173076,9966411,6865848,7812364,6996434,7156342,6516700,6838331
2021-11-02T06:30,6445891,8605135,7178682,4839451,6953577,9306892,9043286,9906014,6652294,7245900,7822310,5329844,7064806,8170583,8061097,7516209,6474229,8503201,7964197,6376129,6937032,7788764,7762943,6827301,8842384,7166454,6111286,7805665,8206720,6910450,8677252,10397725,7537714,7967239,7655974
2021-11-02T06:35,7043713,7703936,6473908,6956459,6331634,7414409,9278419,6032549,7613024,8178213,7629952,8324776,6358310,8701162,6874430,7828140,7193556,6641267,9031990,6979719,6848337,8110637,8590960,7730886,8992634,8410184,7531877,8048995,6775384,8282352,5959528,6999794,5967138,6902171,5005329
2021-11-02T06:40,5394637,6187863,8194692,5998668,7248508,6812442,5799385,7898134,10086933,6824469,7837606,6729611,6300198,6047635,7223780,7873317,6185130,7190167,6978914,9653115,7501505,7665108,6953601,9029112,8741951,6803465,8035212,6877813,8795074,8014652,7085344,8315783,8465178,8010691,7027668
2021-11-02T06:45,6204700,7689186,5763612,7499949,7561363,7947332,6170436,7716485,7141287,7715652,8024813,8785381,7825584,8383265,6191980,8368674,6968110,6013005,6105388,5854700,7826056,7941148,7290711,7873764,7482893,8535906,8084920,7018872,6531814,7396471,6790272,8410443,6654926,7291747,7049438
2021-11-02T06:50,5961122,7763425,6671244,7999151,4243531,8617938,7471538,7952041,6260086,7828310,8152614,7782166,8279597,6610950,8310573,6036073,5880278,7329141,7714759,7116906,7566959,7106333,8864167,7249592,8432844,6213871,5873808,7360748,7935363,7462314,9277580,8974122,6985398,8333671,5177971
2021-11-02T06:55,9219862,8656595,7917988,7445147,6978517,7273689,8927179,6143110,7981158,6839650,8563871,7232256,8522464,7397443,6381708,7391185,9307381,5885461,5591147,5713494,8473178,6470687,9056962,5522607,6576318,7676103,7585652,7230951,7314699,7323763,7974863,6482782,6802916,8614071,7816133
2021-11-02T07:00,6345668,8138601,7515798,7237706,7434017,7757752,8952693,8793544,7196722,6509554,5921281,7546473,8526683,5519934,6840336,7987401,7321484,6951439,6551513,6036920,5743609,7244405,8180568,6860747,7054840,6419285,5853278,8407898,7825254,7396378,6908873,7803203,7930169,7905752,5369020
2021-11-02T07:05,7079325,6840588,7192417,6507432,5989100,5551726,7120697,7243494,6692494,7217464,9278810,8227150,7555175,6173305,7722153,8405915,7858001,7085762,8047202,8525903,7590172,7082799,7853170,5401336,7646140,7132505,5961997,6945308,8504225,6135282,7575005,7436061,6932710,8611719,8248471
2021-11-02T07:10,7618348,7396604,6909525,6344046,7333672,7443913,7119170,8184966,9104044,7797230,6751867,8591637,8898884,6518832,6353798,6454894,8541609,6553824,5962830,7394115,5121107,8572824,7587397,6830525,6886897,6912840,9284098,6568010,7565444,8199861,6977784,8595040,6648610,6552195,9922932
2021-11-02T07:15,6823255,7523256,6052996,5074809,7820729,6343704,5999984,7928150,5389760,7749360,7637087,7193469,7262376,6707194,6849783,7222268,8699191,6655179,7106307,7379421,7788599,6157618,7686271,7850199,8713001,8031706,7542507,7622510,6883066,6972038,5762235,7878072,7155922,7755616,8736448
2021-11-02T07:20,5127811,4933242,7674497,7528927,8261381,5804489,5453114,7666826,6931713,7797424,6780429,8533098,5821539,7350249,8724921,7611180,7128208,7141716,8836529,9136349,7931263,7994242,6498759,7441313,10022042,5600485,8101698,8086208,8146256,7070466,7157203,5794484,7775076,5476649,7963711
2021-11-02T07:25,8116854,8080025,7455744,6056754,6822183,7732366,6205459,7069609,8381392,6035596,8605359,7976397,6661687,7431797,6934867,8116747,5663192,7263921,6503334,7049561,7536064,8648932,6830547,8234585,8291699,6193479,9136348,7891748,6702404,5937457,7691790,7147523,6838784,7952736,9179528
2021-11-02T07:30,5795672,7635989,7387564,6836457,7008209,8650137,8169025,9008172,8326911,8516871,8455893,8957612,7390855,7504133,6538022,6399019,7850836,6947873,6658492,7325515,6673954,6771640,7864011,6693215,7265251,6675949,8016478,7754611,5868358,6560892,7606122,5399666,7634496,7477599,6515280
2021-11-02T07:35,7405035,8012599,7888210,8353971,8895606,9370694,8777710,7244629,7434323,8825136,7623592,8279757,7811318,6565282,6350582,7853868,7287411,8763375,5980293,7590306,5765289,5675572,7330795,8191373,8129535,7274558,7217461,7384136,9536711,8811787,8666034,7115406,8821079,6593144,6629258
2021-11-02T07:40,7321187,8042719,6346413,7150802,7736387,8992025,8044686,5327531,6960394,7473038,7593415,8109310,7554756,5489687,8093506,6260544,4352372,6436712,7187884,8568135,6463159,7373922,7111113,7269945,6866003,7363868,7580812,9969342,8944381,8149735,6792725,7771437,6760802,8059675,7323402
2021-11-02T07:45,6122500,6031237,7345472,8231119,5900873,6940421,7632239,7638064,7361651,7909980,7777601,6706323,7102816,7724798,7288213,6865585,7356272,8312257,7800883,6290452,6255874,7251823,7952047,9732068,8836624,6895380,7437668,7175504,6373673,6264667,6853288,6320478,6349279,7641274,6618414
2021-11-02T07:50,8043554,8103573,6126737,5616779,6954605,9983250,9026907,6422627,6336706,6594721,8877114,6868439,6715658,6736689,6560893,8297229,8931859,6638670,7178006,7502095,6793598,8150902,7823387,6334440,6545075,6289396,6483635,7768176,8176884,9658305,6949508,7627654,8919023,6202991,6820018
2021-11-02T07:55,5557974,6821043,6635203,7335118,8698134,6264106,6828422,6638361,9201721,7389401,7984197,6307728,6726098,5307038,8169887,7275845,8191595,7111409,5878516,6993517,8642015,8317021,8199312,5471487,6676489,8063264,7015448,7062579,7538147,8687729,7349199,7101576,9188908,7134624,9529585
2021-11-02T08:00,7763352,6710972,8022349,6844270,6754340,6463837,6103268,8335058,6976213,6431877,6437178,8387014,7364131,7871532,6963433,7493910,6627695,7752655,7957600,8931426,5936790,7064101,5831585,7005361,7217179,7766948,7053801,5689266,7491318,6502545,8354224,7397534,7591697,6831834,6222028
2021-11-02T08:05,7857682,6916856,8595975,7886548,7691801,7075350,8793261,5483787,9781895,8248033,6930080,8504301,8567643,7275366,9899109,7882793,6975124,8070821,6359177,9241717,8088946,8665525,8627748,8214760,6555933,8742881,7922658,9108560,8441339,8583639,7125564,7505566,5653807,7334963,5800042
2021-11-02T08:10,6557652,8176009,8064921,5984091,8485902,6934784,5166223,8238100,8923891,8552834,7512178,7602632,9263904,7685497,6681481,8485375,6743403,7796949,7712506,7210016,7226130,7374765,6274661,8833690,7285802,8501529,7862040,8027478,9939277,7108892,6671388,8327307,8036363,6004583,7962904
2021-11-02T08:15,8412190,8511429,6214030,7980964,7119876,8623710,6153254,5059068,9162132,6968402,6987494,8344619,6253748,7251670,6913689,8202407,7202638,7632209,7060106,8909027,6702294,9080031,6312099,8004615,8627680,6648390,6186803,8160424,7514190,5894424,8047358,6522625,6529183,6784212,8366323
2021-11-02T08:20,6785579,8266086,6714096,5986394,7359627,7548661,7809011,7937770,7783398,8641336,6119668,7522493,5464710,7017579,6591239,8173496,8419255,7435467,6986819,5550976,7165500,8517452,7912802,6222882,7838126,8191727,7551396,7986163,7689987,6056882,7587805,7430496,9539154,7609991,9079658
2021-11-02T08:25,7085597,8069120,6088156,6093987,6936864,8357600,9362160,6659924,8416855,7437310,8064137,7847166,8516414,9340219,7632831,6345616,7373265,5071697,8690666,7797349,5992176,7778231,9271967,7564677,5328768,6741128,7554430,7592308,5865108,7896552,6756206,6164041,8321920,7570477,7103198
2021-11-02T08:30,6223541,7098359,8357004,6207354,7456922,6765702,7296347,6649886,7546837,7706343,6067331,6089425,7350094,8707199,5178587,8624488,6168602,5393961,8259697,6503676,5675667,7707828,8716724,6859930,6909061,6380642,7612767,7680123,7048536,8780536,7970971,7280306,7793208,9759717,7347998
2021-11-02T08:35,9386872,9525263,7217483,7200513,6741486,7430718,6878192,7303738,6131331,5602514,8844152,9991250,6588731,7625012,6237979,9179306,8999457,6373426,8106604,8759565,9245670,5985971,6820718,5989151,7520031,7702420,6518986,7103582,8057785,7388585,8177882,9069444,8315580,6294424,6602166
2021-11-02T08:40,6829648,7866057,6857317,6108998,7930768,7757298,8478803,8073597,6567808,6596432,7377036,8258243,7204375,8294722,7632133,8704881,7256983,5941354,8319281,7508577,8367578,7134266,6222598,5136564,5937013,8640257,7061903,6117052,7256995,6396451,6393574,6209272,7951408,7095974,6554948
2021-11-02T08:45,7222736,8588807,8350482,6550983,7738547,6884549,7788754,7071547,7999335,7265531,8498344,7311588,7050303,8713905,7624946,5583241,7313383,8483076,8528960,7676894,6211157,6861656,7283976,7084531,6646330,7466532,7167643,8136432,7856233,8281092,7568317,7148468,8056110,5422422,7789816
2021-11-02T08:50,7783914,7488417,7713272,7419125,8502743,7283897,7148558,8330713,9225748,6622369,6777064,8096884,8054033,8666025,8212398,7014586,6494337,8696448,7680516,7226100,7627207,6614815,6960030,4877067,8064010,8882746,7475778,7853559,7339951,7303759,8636309,7841495,8122051,6825447,7934970
2021-11-02T08:55,6787255,6093024,7762984,6252720,8295263,8370690,7188071,8197113,8685963,9461695,7311446,7336957,7879434,6957243,7723004,9307884,7180995,6814593,7339864,7999920,7603653,8125559,7279248,7170523,5752448,8456628,7606708,7624850,8040415,7455616,6875377,7478877,8971183,7599784,8227270
2021-11-02T09:00,5269543,7641067,6319577,6111982,6801921,7292921,7794562,7094990,7165317,7357504,7106293,7065489,7461227,8248175,8462451,8448487,7307030,7545154,7548638,9589420,6983281,8734678,7382510,8188047,8971491,9039320,8735245,6089487,7184982,6359211,9336573,7588163,7661284,6484058,7506947
2021-11-02T09:05,6298050,7949865,7616487,7788242,8468620,7501665,7116230,7732375,8396047,7864273,8335880,5658352,7632025,8881510,7234237,10313547,6759160,7704172,8729250,8201392,10532868,7019681,7366250,8893197,6811609,7621562,8922283,6035010,7577967,6810818,8364268,5848036,7716246,7387009,5875450
2021-11-02T09:10,8596068,7277889,8149231,6983335,7412801,7340423,6769103,7497535,8415061,6812147,7522875,9007664,8512514,7512597,8200115,8312895,5349948,7269551,8059758,6236316,5425693,9573803,8654292,7319508,6838519,7342496,7489342,6888126,7143337,7974184,5923861,7600513,7246802,8337045,7900660
